time,open,high,low,close,hl2,Upper,Lower,target_bull,target_bear,os,phv,bull_top,bull_btm,bull_avg,bull_left,bear_top,bear_btm,bear_avg,bear_left,Bull OB,Bear OB,Volume,Volume MA
1699261200,1.24113,1.2423899999999999,1.23979,1.23981,1.2410899999999998,1.2423899999999999,1.23704,1.23704,1.2423899999999999,1,NaN,1.23952,1.23765,1.238585,1699257600000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,11735,11912.95
1699264800,1.23981,1.2419499999999999,1.23981,1.24155,1.24088,1.2423899999999999,1.23765,1.23765,1.2423899999999999,1,NaN,1.23952,1.23765,1.238585,1699257600000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9536,10538.15
1699268400,1.24155,1.24262,1.24137,1.24236,1.2419950000000002,1.24262,1.23765,1.23765,1.24262,1,NaN,1.23703,1.23649,1.23676,1699232400000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9099,9006.65
1699272000,1.24236,1.2428299999999999,1.23904,1.23916,1.240935,1.2428299999999999,1.23765,1.23765,1.2428299999999999,1,NaN,1.23703,1.23649,1.23676,1699232400000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,11337,8499.6
1699275600,1.23916,1.23992,1.23827,1.23848,1.2390949999999998,1.2428299999999999,1.23827,1.23827,1.2428299999999999,1,14870,1.23703,1.23649,1.23676,1699232400000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,14399,8287.2
1699279200,1.23848,1.24009,1.23847,1.23911,1.23928,1.2428299999999999,1.23827,1.23827,1.2428299999999999,1,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,16630,8469.2
1699282800,1.23911,1.23935,1.23711,1.23897,1.23823,1.2428299999999999,1.23711,1.23711,1.2428299999999999,1,NaN,1.233025,1.23109,1.2320575,1699020000000,1.23935,1.23823,1.2387899999999998,1699282800000,NaN,1.23935,16755,8799.25
1699286400,1.23897,1.23981,1.23872,1.23892,1.239265,1.2428299999999999,1.23711,1.23711,1.2428299999999999,1,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,11570,9006.65
1699290000,1.23892,1.23896,1.237,1.23709,1.23798,1.24009,1.237,1.237,1.24009,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,8128,9236.75
1699293600,1.23709,1.23726,1.23632,1.23676,1.23679,1.24009,1.23632,1.23632,1.24009,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,8320,9612.45
1699297200,1.23676,1.23696,1.23506,1.23514,1.23601,1.23981,1.23506,1.23506,1.23981,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9376,9905.6
1699300800,1.23514,1.23523,1.2342,1.23434,1.234715,1.23981,1.2342,1.2342,1.23981,0,16755,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,6572,9919
1699304400,1.23434,1.23442,1.2338,1.23433,1.23411,1.23896,1.2338,1.2338,1.23896,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,3511,9633.4
1699308000,1.23433,1.23467,1.23403,1.23452,1.23435,1.23726,1.2338,1.2338,1.23726,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,2130,9410.9
1699311600,1.23452,1.23463,1.23432,1.23433,1.234475,1.23696,1.2338,1.2338,1.23696,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,1456,9249.6
1699315200,1.23433,1.2347,1.23375,1.23387,1.234225,1.23523,1.23375,1.23375,1.23523,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,5090,9240.7
1699318800,1.23387,1.23417,1.23339,1.23384,1.2337799999999999,1.2347,1.23339,1.23339,1.2347,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,7104,9270.65
1699322400,1.23384,1.23405,1.23339,1.23401,1.23372,1.2347,1.23339,1.23339,1.2347,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,6202,9270.2
1699326000,1.23401,1.23413,1.23332,1.23342,1.233725,1.2347,1.23332,1.23332,1.2347,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9142,9148.1
1699329600,1.23342,1.23362,1.23279,1.23284,1.2332049999999999,1.2347,1.23279,1.23279,1.2347,0,NaN,1.233025,1.23109,1.2320575,1699020000000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,5953,8702.25
1699333200,1.23284,1.23344,1.23263,1.23337,1.233035,1.23417,1.23263,1.23263,1.23417,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,5230,8377
1699336800,1.23337,1.2336799999999999,1.23193,1.2319499999999999,1.232805,1.23413,1.23193,1.23193,1.23413,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,7342,8267.3
1699340400,1.2319499999999999,1.23204,1.23113,1.23146,1.231585,1.23413,1.23113,1.23113,1.23413,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9669,8295.8
1699344000,1.23146,1.23321,1.23138,1.23266,1.232295,1.2336799999999999,1.23113,1.23113,1.2336799999999999,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,14126,8435.25
1699347600,1.23266,1.23274,1.23017,1.23034,1.231455,1.2336799999999999,1.23017,1.23017,1.2336799999999999,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,10915,8261.05
1699351200,1.23034,1.23127,1.22918,1.2296799999999999,1.230225,1.2336799999999999,1.22918,1.22918,1.2336799999999999,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,11363,7997.7
1699354800,1.2296799999999999,1.22984,1.2275099999999999,1.22891,1.228675,1.23321,1.2275099999999999,1.2275099999999999,1.23321,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,12251,7772.5
1699358400,1.22891,1.2302,1.2287,1.22958,1.22945,1.23321,1.2275099999999999,1.2275099999999999,1.23321,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,12095,7798.75
1699362000,1.22958,1.2307299999999999,1.22948,1.23005,1.230105,1.23274,1.2275099999999999,1.2275099999999999,1.23274,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,14310,8107.85
1699365600,1.23005,1.2302,1.22834,1.22977,1.22927,1.23127,1.2275099999999999,1.2275099999999999,1.23127,0,NaN,1.22927,1.22834,1.228805,1699365600000,1.24806,1.244735,1.2463975,1694692800000,1.22834,NaN,18162,8599.95
1699369200,1.22977,1.23109,1.22904,1.2298499999999999,1.230065,1.23109,1.2275099999999999,1.2275099999999999,1.23109,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,14374,8849.85
1699372800,1.2298499999999999,1.23117,1.2293,1.22932,1.230235,1.23117,1.22834,1.22834,1.23117,1,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,14392,9240.85
1699376400,1.22932,1.22947,1.22622,1.22715,1.227845,1.23117,1.22622,1.22622,1.23117,1,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,12269,9678.75
1699380000,1.22715,1.22996,1.22691,1.22987,1.228435,1.23117,1.22622,1.22622,1.23117,1,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,10964,10120.45
1699383600,1.22987,1.23069,1.22945,1.22957,1.23007,1.23117,1.22622,1.22622,1.23117,1,18162,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9387,10517
1699387200,1.22957,1.23007,1.22874,1.22932,1.2294049999999999,1.23117,1.22622,1.22622,1.23117,1,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,7519,10638.45
1699390800,1.22932,1.22998,1.22932,1.22996,1.22965,1.23069,1.22622,1.22622,1.23069,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,3461,10456.3
1699394400,1.22996,1.23009,1.22913,1.22991,1.22961,1.23069,1.22691,1.22691,1.23069,1,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,2553,10273.85
1699398000,1.22991,1.23013,1.229,1.2291,1.229565,1.23069,1.22874,1.22874,1.23069,1,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,2030,9918.25
1699401600,1.2291,1.22937,1.22851,1.22859,1.2289400000000001,1.23013,1.22851,1.22851,1.23013,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,4589,9850.05
1699405200,1.22859,1.22899,1.22779,1.22848,1.22839,1.23013,1.22779,1.22779,1.23013,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,6935,9935.3
1699408800,1.22848,1.22963,1.22818,1.22894,1.2289050000000001,1.23013,1.22779,1.22779,1.23013,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,7986,9967.5
1699412400,1.22894,1.22923,1.22786,1.22805,1.228545,1.23013,1.22779,1.22779,1.23013,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,4946,9731.35
1699416000,1.22805,1.22841,1.22791,1.22827,1.22816,1.22963,1.22779,1.22779,1.22963,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,5032,9276.65
1699419600,1.22827,1.22842,1.22739,1.2275,1.227905,1.22963,1.22739,1.22739,1.22963,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,5289,8995.35
1699423200,1.2275,1.22783,1.22715,1.22728,1.22749,1.22963,1.22715,1.22715,1.22963,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,7774,8815.9
1699426800,1.22728,1.22774,1.22645,1.22723,1.227095,1.22923,1.22645,1.22645,1.22923,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,11138,8760.25
1699430400,1.22723,1.22761,1.22599,1.226,1.2268,1.22842,1.22599,1.22599,1.22842,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,13813,8846.15
1699434000,1.226,1.22612,1.22417,1.22478,1.225145,1.22842,1.22417,1.22417,1.22842,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,14242,8842.75
1699437600,1.22478,1.22576,1.2242899999999999,1.2256,1.225025,1.22783,1.22417,1.22417,1.22783,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,10754,8472.35
1699441200,1.2256,1.22681,1.22559,1.22676,1.2262,1.22774,1.22417,1.22417,1.22774,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9420,8224.65
1699444800,1.22676,1.22685,1.22506,1.22542,1.225955,1.22761,1.22417,1.22417,1.22761,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,9919,8001
1699448400,1.22542,1.22668,1.22508,1.22638,1.22588,1.22685,1.22417,1.22417,1.22685,0,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,16245,8199.8
1699452000,1.22638,1.22864,1.22619,1.22809,1.227415,1.22864,1.2242899999999999,1.2242899999999999,1.22864,1,NaN,1.218925,1.21843,1.2186775,1698973200000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,16683,8485.75
1699455600,1.22809,1.22889,1.22657,1.22866,1.22773,1.22889,1.22506,1.22506,1.22889,1,NaN,1.22773,1.22657,1.22715,1699455600000,1.24806,1.244735,1.2463975,1694692800000,1.22657,NaN,20141,9023.45
1699459200,1.22866,1.2301,1.2286299999999999,1.22987,1.229365,1.2301,1.22506,1.22506,1.2301,1,NaN,1.22773,1.22657,1.22715,1699455600000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,15233,9409.15
1699462800,1.22987,1.22989,1.22818,1.22922,1.229035,1.2301,1.22508,1.22508,1.2301,1,NaN,1.22773,1.22657,1.22715,1699455600000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,12963,9884.25
1699466400,1.22922,1.23013,1.22889,1.22962,1.2295099999999999,1.23013,1.22619,1.22619,1.23013,1,NaN,1.22773,1.22657,1.22715,1699455600000,1.24806,1.244735,1.2463975,1694692800000,NaN,NaN,13709,10442.05
